1,0,1285,363,231,183,1,-1,-1,-1
1,1,558,94,105,75,1,-1,-1,-1
1,2,573,72,88,73,1,-1,-1,-1
1,3,931,78,82,68,1,-1,-1,-1
1,4,913,93,59,51,1,-1,-1,-1
1,5,894,95,50,49,1,-1,-1,-1
1,6,878,107,49,38,1,-1,-1,-1
1,8,1176,82,77,92,1,-1,-1,-1
2,0,1285,363,231,183,1,-1,-1,-1
2,1,558,94,105,75,1,-1,-1,-1
2,2,573,72,88,73,1,-1,-1,-1
2,3,931,78,82,68,1,-1,-1,-1
2,4,913,93,59,51,1,-1,-1,-1
2,5,894,95,50,49,1,-1,-1,-1
2,6,878,107,49,38,1,-1,-1,-1
2,8,1176,82,77,92,1,-1,-1,-1
3,0,1285,363,231,183,1,-1,-1,-1
3,1,558,94,105,75,1,-1,-1,-1
3,2,573,72,88,73,1,-1,-1,-1
3,3,931,78,82,68,1,-1,-1,-1
3,4,913,93,59,51,1,-1,-1,-1
3,5,894,95,50,49,1,-1,-1,-1
3,6,878,107,49,38,1,-1,-1,-1
3,8,1176,82,77,92,1,-1,-1,-1
4,0,1285,363,231,183,1,-1,-1,-1
4,1,558,94,105,75,1,-1,-1,-1
4,2,573,72,88,73,1,-1,-1,-1
4,3,931,78,82,68,1,-1,-1,-1
4,4,913,93,59,51,1,-1,-1,-1
4,5,894,95,50,49,1,-1,-1,-1
4,6,878,107,49,38,1,-1,-1,-1
4,8,1176,82,77,92,1,-1,-1,-1
5,0,1285,363,231,183,1,-1,-1,-1
5,1,558,94,105,75,1,-1,-1,-1
5,2,573,72,88,73,1,-1,-1,-1
5,3,931,78,82,68,1,-1,-1,-1
5,4,913,93,59,51,1,-1,-1,-1
5,5,894,95,50,49,1,-1,-1,-1
5,6,878,107,49,38,1,-1,-1,-1
5,8,1176,82,77,92,1,-1,-1,-1
6,0,1285,363,231,183,1,-1,-1,-1
6,1,558,94,105,75,1,-1,-1,-1
6,2,573,72,88,73,1,-1,-1,-1
6,3,931,78,82,68,1,-1,-1,-1
6,4,913,93,59,51,1,-1,-1,-1
6,5,894,95,50,49,1,-1,-1,-1
6,6,878,107,49,38,1,-1,-1,-1
6,8,1176,82,77,92,1,-1,-1,-1
7,0,1285,363,231,183,1,-1,-1,-1
7,1,558,94,105,75,1,-1,-1,-1
7,2,573,72,88,73,1,-1,-1,-1
